,begin,end,link,counts
92,900.0,1800.0,18_19,142.0
93,900.0,1800.0,19_13,64.0
94,900.0,1800.0,19_18,127.0
95,900.0,1800.0,19_20,104.0
96,900.0,1800.0,19_25,87.0
97,900.0,1800.0,1_7,163.0
98,900.0,1800.0,20_14,201.0
99,900.0,1800.0,20_19,62.0
100,900.0,1800.0,20_21,12.0
101,900.0,1800.0,20_26,81.0
102,900.0,1800.0,21_15,48.0
103,900.0,1800.0,21_20,1.0
104,900.0,1800.0,21_22,97.0
105,900.0,1800.0,21_27,151.0
106,900.0,1800.0,22_16,158.0
107,900.0,1800.0,22_21,65.0
108,900.0,1800.0,22_23,120.0
109,900.0,1800.0,22_28,49.0
110,900.0,1800.0,23_22,151.0
111,900.0,1800.0,25_19,128.0
112,900.0,1800.0,25_26,56.0
113,900.0,1800.0,25_31,107.0
114,900.0,1800.0,26_20,106.0
115,900.0,1800.0,26_25,95.0
116,900.0,1800.0,26_27,109.0
117,900.0,1800.0,26_32,113.0
118,900.0,1800.0,27_21,163.0
119,900.0,1800.0,27_26,139.0
120,900.0,1800.0,27_28,94.0
121,900.0,1800.0,27_33,137.0
122,900.0,1800.0,28_22,54.0
123,900.0,1800.0,28_27,97.0
124,900.0,1800.0,28_34,145.0
125,900.0,1800.0,2_8,194.0
126,900.0,1800.0,31_25,109.0
127,900.0,1800.0,32_26,136.0
128,900.0,1800.0,33_27,179.0
129,900.0,1800.0,34_28,169.0
130,900.0,1800.0,3_9,139.0
131,900.0,1800.0,4_10,199.0
132,900.0,1800.0,7_1,118.0
133,900.0,1800.0,7_13,89.0
134,900.0,1800.0,7_8,90.0
135,900.0,1800.0,8_14,85.0
136,900.0,1800.0,8_2,81.0
137,900.0,1800.0,8_7,122.0
138,900.0,1800.0,8_9,246.0
139,900.0,1800.0,9_10,100.0
140,900.0,1800.0,9_15,131.0
141,900.0,1800.0,9_3,100.0
142,900.0,1800.0,9_8,151.0
143,1800.0,2700.0,10_16,60.0
144,1800.0,2700.0,10_4,159.0
145,1800.0,2700.0,10_9,77.0
146,1800.0,2700.0,12_13,168.0
147,1800.0,2700.0,13_12,136.0
148,1800.0,2700.0,13_14,65.0
149,1800.0,2700.0,13_19,53.0
150,1800.0,2700.0,13_7,101.0
151,1800.0,2700.0,14_13,67.0
152,1800.0,2700.0,14_15,34.0
153,1800.0,2700.0,14_20,122.0
154,1800.0,2700.0,14_8,25.0
155,1800.0,2700.0,15_14,23.0
156,1800.0,2700.0,15_16,66.0
157,1800.0,2700.0,15_21,92.0
158,1800.0,2700.0,15_9,20.0
159,1800.0,2700.0,16_10,105.0
160,1800.0,2700.0,16_15,84.0
161,1800.0,2700.0,16_17,135.0
162,1800.0,2700.0,16_22,75.0
163,1800.0,2700.0,17_16,119.0
164,1800.0,2700.0,18_19,193.0
165,1800.0,2700.0,19_13,65.0
166,1800.0,2700.0,19_18,139.0
167,1800.0,2700.0,19_20,148.0
168,1800.0,2700.0,19_25,104.0
169,1800.0,2700.0,1_7,131.0
170,1800.0,2700.0,20_14,207.0
171,1800.0,2700.0,20_19,50.0
172,1800.0,2700.0,20_21,17.0
173,1800.0,2700.0,20_26,75.0
174,1800.0,2700.0,21_15,20.0
175,1800.0,2700.0,21_20,4.0
176,1800.0,2700.0,21_22,108.0
177,1800.0,2700.0,21_27,137.0
178,1800.0,2700.0,22_16,153.0
179,1800.0,2700.0,22_21,69.0
180,1800.0,2700.0,22_23,134.0
181,1800.0,2700.0,22_28,36.0
182,1800.0,2700.0,23_22,145.0
183,1800.0,2700.0,25_19,167.0
184,1800.0,2700.0,25_26,116.0
185,1800.0,2700.0,25_31,81.0
186,1800.0,2700.0,26_20,74.0
187,1800.0,2700.0,26_25,81.0
188,1800.0,2700.0,26_27,131.0
189,1800.0,2700.0,26_32,132.0
190,1800.0,2700.0,27_21,177.0
191,1800.0,2700.0,27_26,134.0
192,1800.0,2700.0,27_28,116.0
193,1800.0,2700.0,27_33,98.0
194,1800.0,2700.0,28_22,55.0
195,1800.0,2700.0,28_27,65.0
196,1800.0,2700.0,28_34,150.0
197,1800.0,2700.0,2_8,173.0
198,1800.0,2700.0,31_25,187.0
199,1800.0,2700.0,32_26,124.0
200,1800.0,2700.0,33_27,192.0
201,1800.0,2700.0,34_28,148.0
202,1800.0,2700.0,3_9,153.0
203,1800.0,2700.0,4_10,137.0
204,1800.0,2700.0,7_1,122.0
205,1800.0,2700.0,7_13,80.0
206,1800.0,2700.0,7_8,167.0
207,1800.0,2700.0,8_14,76.0
208,1800.0,2700.0,8_2,67.0
209,1800.0,2700.0,8_7,105.0
210,1800.0,2700.0,8_9,254.0
211,1800.0,2700.0,9_10,125.0
212,1800.0,2700.0,9_15,149.0
213,1800.0,2700.0,9_3,79.0
214,1800.0,2700.0,9_8,157.0
215,2700.0,3600.0,10_16,104.0
216,2700.0,3600.0,10_4,97.0
217,2700.0,3600.0,10_9,69.0
218,2700.0,3600.0,12_13,181.0
219,2700.0,3600.0,13_12,140.0
220,2700.0,3600.0,13_14,63.0
221,2700.0,3600.0,13_19,45.0
222,2700.0,3600.0,13_7,63.0
223,2700.0,3600.0,14_13,73.0
224,2700.0,3600.0,14_15,31.0
225,2700.0,3600.0,14_20,153.0
226,2700.0,3600.0,14_8,93.0
227,2700.0,3600.0,15_14,12.0
228,2700.0,3600.0,15_16,205.0
229,2700.0,3600.0,15_21,80.0
230,2700.0,3600.0,15_9,14.0
231,2700.0,3600.0,16_10,17.0
232,2700.0,3600.0,16_17,186.0
233,2700.0,3600.0,16_22,136.0
234,2700.0,3600.0,17_16,69.0
235,2700.0,3600.0,18_19,197.0
236,2700.0,3600.0,19_13,42.0
237,2700.0,3600.0,19_18,83.0
238,2700.0,3600.0,19_20,138.0
239,2700.0,3600.0,19_25,142.0
240,2700.0,3600.0,1_7,104.0
241,2700.0,3600.0,20_14,225.0
242,2700.0,3600.0,20_19,71.0
243,2700.0,3600.0,20_21,25.0
244,2700.0,3600.0,20_26,86.0
245,2700.0,3600.0,21_15,14.0
246,2700.0,3600.0,21_20,6.0
247,2700.0,3600.0,21_22,100.0
248,2700.0,3600.0,21_27,168.0
249,2700.0,3600.0,22_16,166.0
250,2700.0,3600.0,22_21,80.0
251,2700.0,3600.0,22_23,173.0
252,2700.0,3600.0,22_28,30.0
253,2700.0,3600.0,23_22,168.0
254,2700.0,3600.0,25_19,97.0
255,2700.0,3600.0,25_26,149.0
256,2700.0,3600.0,25_31,127.0
257,2700.0,3600.0,26_20,117.0
258,2700.0,3600.0,26_25,74.0
259,2700.0,3600.0,26_27,147.0
260,2700.0,3600.0,26_32,141.0
261,2700.0,3600.0,27_21,119.0
262,2700.0,3600.0,27_26,89.0
263,2700.0,3600.0,27_28,149.0
264,2700.0,3600.0,27_33,131.0
265,2700.0,3600.0,28_22,50.0
266,2700.0,3600.0,28_27,49.0
267,2700.0,3600.0,28_34,179.0
268,2700.0,3600.0,2_8,148.0
269,2700.0,3600.0,31_25,155.0
270,2700.0,3600.0,32_26,129.0
271,2700.0,3600.0,33_27,135.0
272,2700.0,3600.0,34_28,132.0
273,2700.0,3600.0,3_9,200.0
274,2700.0,3600.0,4_10,143.0
275,2700.0,3600.0,7_1,96.0
276,2700.0,3600.0,7_13,79.0
277,2700.0,3600.0,7_8,86.0
278,2700.0,3600.0,8_14,104.0
279,2700.0,3600.0,8_2,91.0
280,2700.0,3600.0,8_7,112.0
281,2700.0,3600.0,8_9,219.0
282,2700.0,3600.0,9_10,123.0
283,2700.0,3600.0,9_15,117.0
284,2700.0,3600.0,9_3,64.0
285,2700.0,3600.0,9_8,197.0
