,begin,end,link,counts
101,900.0,1800.0,20_21,21.0
102,900.0,1800.0,20_26,90.0
103,900.0,1800.0,21_15,36.0
104,900.0,1800.0,21_20,21.0
105,900.0,1800.0,21_22,103.0
106,900.0,1800.0,21_27,137.0
107,900.0,1800.0,22_16,160.0
108,900.0,1800.0,22_21,117.0
109,900.0,1800.0,22_23,132.0
110,900.0,1800.0,22_28,35.0
111,900.0,1800.0,23_22,178.0
112,900.0,1800.0,25_19,142.0
113,900.0,1800.0,25_26,97.0
114,900.0,1800.0,25_31,145.0
115,900.0,1800.0,26_20,85.0
116,900.0,1800.0,26_25,84.0
117,900.0,1800.0,26_27,115.0
118,900.0,1800.0,26_32,158.0
119,900.0,1800.0,27_21,138.0
120,900.0,1800.0,27_26,126.0
121,900.0,1800.0,27_28,90.0
122,900.0,1800.0,27_33,130.0
123,900.0,1800.0,28_22,51.0
124,900.0,1800.0,28_27,97.0
125,900.0,1800.0,28_34,124.0
126,900.0,1800.0,2_8,206.0
127,900.0,1800.0,31_25,147.0
128,900.0,1800.0,32_26,128.0
129,900.0,1800.0,33_27,168.0
130,900.0,1800.0,34_28,155.0
131,900.0,1800.0,3_9,100.0
132,900.0,1800.0,4_10,179.0
133,900.0,1800.0,7_1,121.0
134,900.0,1800.0,7_13,106.0
135,900.0,1800.0,7_8,135.0
136,900.0,1800.0,8_14,110.0
137,900.0,1800.0,8_2,70.0
138,900.0,1800.0,8_7,71.0
139,900.0,1800.0,8_9,272.0
140,900.0,1800.0,9_10,104.0
141,900.0,1800.0,9_15,110.0
142,900.0,1800.0,9_3,107.0
143,900.0,1800.0,9_8,133.0
144,1800.0,2700.0,10_16,60.0
145,1800.0,2700.0,10_4,133.0
146,1800.0,2700.0,10_9,42.0
147,1800.0,2700.0,12_13,145.0
148,1800.0,2700.0,13_12,156.0
149,1800.0,2700.0,13_14,45.0
150,1800.0,2700.0,13_19,67.0
151,1800.0,2700.0,13_7,124.0
152,1800.0,2700.0,14_13,73.0
153,1800.0,2700.0,14_15,39.0
154,1800.0,2700.0,14_20,169.0
155,1800.0,2700.0,14_8,195.0
156,1800.0,2700.0,15_14,14.0
157,1800.0,2700.0,15_16,101.0
158,1800.0,2700.0,15_21,52.0
159,1800.0,2700.0,15_9,12.0
160,1800.0,2700.0,16_10,52.0
161,1800.0,2700.0,16_15,147.0
162,1800.0,2700.0,16_17,144.0
163,1800.0,2700.0,16_22,102.0
164,1800.0,2700.0,17_16,147.0
165,1800.0,2700.0,18_19,133.0
166,1800.0,2700.0,19_13,85.0
167,1800.0,2700.0,19_18,119.0
168,1800.0,2700.0,19_20,134.0
169,1800.0,2700.0,19_25,137.0
170,1800.0,2700.0,1_7,184.0
171,1800.0,2700.0,20_14,239.0
172,1800.0,2700.0,20_19,116.0
173,1800.0,2700.0,20_21,12.0
174,1800.0,2700.0,20_26,84.0
175,1800.0,2700.0,21_15,12.0
176,1800.0,2700.0,21_20,21.0
177,1800.0,2700.0,21_22,101.0
178,1800.0,2700.0,21_27,144.0
179,1800.0,2700.0,22_16,151.0
180,1800.0,2700.0,22_21,114.0
181,1800.0,2700.0,22_23,141.0
182,1800.0,2700.0,22_28,29.0
183,1800.0,2700.0,23_22,185.0
184,1800.0,2700.0,25_19,154.0
185,1800.0,2700.0,25_26,105.0
186,1800.0,2700.0,25_31,144.0
187,1800.0,2700.0,26_20,111.0
188,1800.0,2700.0,26_25,69.0
189,1800.0,2700.0,26_27,146.0
190,1800.0,2700.0,26_32,154.0
191,1800.0,2700.0,27_21,160.0
192,1800.0,2700.0,27_26,133.0
193,1800.0,2700.0,27_28,93.0
194,1800.0,2700.0,27_33,161.0
195,1800.0,2700.0,28_22,30.0
196,1800.0,2700.0,28_27,73.0
197,1800.0,2700.0,28_34,123.0
198,1800.0,2700.0,2_8,178.0
199,1800.0,2700.0,31_25,199.0
200,1800.0,2700.0,32_26,166.0
201,1800.0,2700.0,33_27,186.0
202,1800.0,2700.0,34_28,142.0
203,1800.0,2700.0,3_9,126.0
204,1800.0,2700.0,4_10,110.0
205,1800.0,2700.0,7_1,131.0
206,1800.0,2700.0,7_13,130.0
207,1800.0,2700.0,7_8,24.0
208,1800.0,2700.0,8_14,124.0
209,1800.0,2700.0,8_2,64.0
210,1800.0,2700.0,8_7,87.0
211,1800.0,2700.0,8_9,231.0
212,1800.0,2700.0,9_10,123.0
213,1800.0,2700.0,9_15,77.0
214,1800.0,2700.0,9_3,84.0
215,1800.0,2700.0,9_8,103.0
216,2700.0,3600.0,10_16,31.0
217,2700.0,3600.0,10_4,82.0
218,2700.0,3600.0,10_9,43.0
219,2700.0,3600.0,12_13,171.0
220,2700.0,3600.0,13_12,97.0
221,2700.0,3600.0,13_14,93.0
222,2700.0,3600.0,13_19,35.0
223,2700.0,3600.0,13_7,90.0
224,2700.0,3600.0,14_13,51.0
225,2700.0,3600.0,14_15,16.0
226,2700.0,3600.0,14_20,137.0
227,2700.0,3600.0,14_8,147.0
228,2700.0,3600.0,15_14,17.0
229,2700.0,3600.0,15_16,114.0
230,2700.0,3600.0,15_21,79.0
231,2700.0,3600.0,15_9,13.0
232,2700.0,3600.0,16_10,11.0
233,2700.0,3600.0,16_17,87.0
234,2700.0,3600.0,16_22,59.0
235,2700.0,3600.0,17_16,51.0
236,2700.0,3600.0,18_19,179.0
237,2700.0,3600.0,19_13,80.0
238,2700.0,3600.0,19_18,128.0
239,2700.0,3600.0,19_20,152.0
240,2700.0,3600.0,19_25,117.0
241,2700.0,3600.0,1_7,113.0
242,2700.0,3600.0,20_14,220.0
243,2700.0,3600.0,20_19,79.0
244,2700.0,3600.0,20_21,17.0
245,2700.0,3600.0,20_26,84.0
246,2700.0,3600.0,21_15,13.0
247,2700.0,3600.0,21_20,25.0
248,2700.0,3600.0,21_22,101.0
249,2700.0,3600.0,21_27,143.0
250,2700.0,3600.0,22_16,154.0
251,2700.0,3600.0,22_21,88.0
252,2700.0,3600.0,22_23,129.0
253,2700.0,3600.0,22_28,15.0
254,2700.0,3600.0,23_22,208.0
255,2700.0,3600.0,25_19,179.0
256,2700.0,3600.0,25_26,104.0
257,2700.0,3600.0,25_31,130.0
258,2700.0,3600.0,26_20,83.0
259,2700.0,3600.0,26_25,94.0
260,2700.0,3600.0,26_27,131.0
261,2700.0,3600.0,26_32,137.0
262,2700.0,3600.0,27_21,137.0
263,2700.0,3600.0,27_26,124.0
264,2700.0,3600.0,27_28,79.0
265,2700.0,3600.0,27_33,153.0
266,2700.0,3600.0,28_22,68.0
267,2700.0,3600.0,28_27,84.0
268,2700.0,3600.0,28_34,95.0
269,2700.0,3600.0,2_8,188.0
270,2700.0,3600.0,31_25,208.0
271,2700.0,3600.0,32_26,164.0
272,2700.0,3600.0,33_27,165.0
273,2700.0,3600.0,34_28,204.0
274,2700.0,3600.0,3_9,86.0
275,2700.0,3600.0,4_10,55.0
276,2700.0,3600.0,7_1,86.0
277,2700.0,3600.0,7_13,61.0
278,2700.0,3600.0,7_8,60.0
279,2700.0,3600.0,8_14,99.0
280,2700.0,3600.0,8_2,59.0
281,2700.0,3600.0,8_7,56.0
282,2700.0,3600.0,8_9,276.0
283,2700.0,3600.0,9_10,92.0
284,2700.0,3600.0,9_15,115.0
285,2700.0,3600.0,9_3,111.0
286,2700.0,3600.0,9_8,96.0
