,id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
607,106.7,350.0,,0.0,55.56,0.0,661.0,,489.65,55.55,311.0,5042.06,0.0,0.0,0.0,0.0,0.0,vehroute_106.7 tripinfo_106.7,DEFAULT_VEHTYPE,1.0,
608,7.7,354.0,,0.0,55.57,4.0,662.0,,492.01,55.56,308.0,5003.63,0.0,0.0,0.0,0.0,0.0,vehroute_7.7 tripinfo_7.7,DEFAULT_VEHTYPE,1.0,
609,39.9,477.0,,0.0,55.57,0.53,662.0,,489.65,55.55,185.0,3290.02,0.02,0.0,0.0,0.02,0.0,vehroute_39.9 tripinfo_39.9,DEFAULT_VEHTYPE,1.0,
610,37.12,569.0,,0.0,55.57,0.58,662.0,,489.02,55.57,93.0,1990.1,1.0,0.0,0.0,1.0,0.0,vehroute_37.12 tripinfo_37.12,DEFAULT_VEHTYPE,1.0,
611,3.4,602.0,,0.0,55.57,2.0,662.0,,486.13,55.56,60.0,1558.62,0.0,0.0,0.0,0.0,0.0,vehroute_3.4 tripinfo_3.4,DEFAULT_VEHTYPE,1.0,
612,31.3,340.0,,0.0,55.57,2.5,663.0,,487.52,55.56,323.0,5205.87,0.0,0.0,0.0,0.0,0.0,vehroute_31.3 tripinfo_31.3,DEFAULT_VEHTYPE,1.0,
613,0.10,500.0,,0.0,55.57,0.0,663.0,,429.88,55.57,163.0,2584.63,9.41,0.0,0.0,26.56,0.0,vehroute_0.10 tripinfo_0.10,DEFAULT_VEHTYPE,1.0,
614,25.2,450.0,,0.0,55.57,0.0,664.0,,486.13,55.56,214.0,3512.31,2.51,0.0,0.0,12.17,0.0,vehroute_25.2 tripinfo_25.2,DEFAULT_VEHTYPE,1.0,
615,59.4,328.0,,0.0,55.57,0.73,665.0,,486.13,55.56,337.0,4966.98,31.33,0.0,0.0,31.33,0.0,vehroute_59.4 tripinfo_59.4,DEFAULT_VEHTYPE,1.0,
616,103.7,332.0,,0.0,55.56,0.42,666.0,,486.13,55.56,334.0,4993.69,0.0,0.0,0.0,26.66,0.0,vehroute_103.7 tripinfo_103.7,DEFAULT_VEHTYPE,1.0,
617,62.1,186.0,,0.0,55.57,6.0,668.0,,492.01,55.56,482.0,7007.16,0.0,0.0,0.0,29.68,0.0,vehroute_62.1 tripinfo_62.1,DEFAULT_VEHTYPE,1.0,
618,69.5,267.0,,0.0,55.55,2.29,668.0,,476.21,55.57,401.0,6291.75,0.0,0.0,0.0,0.0,0.0,vehroute_69.5 tripinfo_69.5,DEFAULT_VEHTYPE,1.0,
619,88.6,360.0,,0.0,55.56,0.0,668.0,,490.96,55.57,308.0,5003.63,0.0,0.0,0.0,0.0,0.0,vehroute_88.6 tripinfo_88.6,DEFAULT_VEHTYPE,1.0,
620,55.7,315.0,,0.0,55.57,0.0,669.0,,490.96,55.57,354.0,5458.02,6.66,0.0,0.0,13.48,0.0,vehroute_55.7 tripinfo_55.7,DEFAULT_VEHTYPE,1.0,
621,42.1,302.0,,0.0,55.57,2.0,671.0,,487.52,55.56,369.0,5718.95,8.79,0.0,0.0,8.79,0.0,vehroute_42.1 tripinfo_42.1,DEFAULT_VEHTYPE,1.0,
622,73.8,554.0,,0.0,55.55,0.16,671.0,,492.01,55.56,117.0,2353.57,0.0,0.0,0.0,0.0,0.0,vehroute_73.8 tripinfo_73.8,DEFAULT_VEHTYPE,1.0,
623,118.8,424.0,,0.0,55.56,0.47,673.0,,492.01,55.56,249.0,3902.96,20.42,0.0,0.0,20.42,0.0,vehroute_118.8 tripinfo_118.8,DEFAULT_VEHTYPE,1.0,
624,49.9,507.0,,0.0,55.56,0.75,674.0,,491.1,55.55,167.0,3045.9,0.0,0.0,0.0,0.0,0.0,vehroute_49.9 tripinfo_49.9,DEFAULT_VEHTYPE,1.0,
625,110.1,150.0,,0.0,55.56,0.0,675.0,,490.96,55.57,525.0,7190.72,1.0,0.0,0.0,59.65,0.0,vehroute_110.1 tripinfo_110.1,DEFAULT_VEHTYPE,1.0,
626,129.7,336.0,,0.0,55.55,4.42,675.0,,492.01,55.56,339.0,5026.39,10.17,0.0,0.0,29.6,0.0,vehroute_129.7 tripinfo_129.7,DEFAULT_VEHTYPE,1.0,
627,79.6,362.0,,0.0,55.55,2.0,678.0,,475.38,55.57,316.0,4731.41,0.0,0.0,0.0,26.77,0.0,vehroute_79.6 tripinfo_79.6,DEFAULT_VEHTYPE,1.0,
628,15.5,454.0,,0.0,55.57,4.0,678.0,,489.02,55.57,224.0,3691.47,7.0,0.0,0.0,7.0,0.0,vehroute_15.5 tripinfo_15.5,DEFAULT_VEHTYPE,1.0,
629,108.6,542.0,,0.0,55.56,2.0,678.0,,487.52,55.56,136.0,2608.87,0.0,0.0,0.0,0.0,0.0,vehroute_108.6 tripinfo_108.6,DEFAULT_VEHTYPE,1.0,
630,96.12,569.0,,0.0,55.56,0.58,679.0,,481.41,55.56,110.0,2256.91,0.0,0.0,0.0,0.0,0.0,vehroute_96.12 tripinfo_96.12,DEFAULT_VEHTYPE,1.0,
631,91.3,169.0,,0.0,55.56,0.25,681.0,,476.21,55.57,512.0,7663.12,4.0,0.0,0.0,11.65,0.0,vehroute_91.3 tripinfo_91.3,DEFAULT_VEHTYPE,1.0,
632,41.1,231.0,,0.0,55.57,6.0,681.0,,481.41,55.56,450.0,6713.49,0.0,0.0,0.0,17.49,0.0,vehroute_41.1 tripinfo_41.1,DEFAULT_VEHTYPE,1.0,
633,60.5,302.0,,0.0,55.57,2.0,681.0,,491.1,55.55,379.0,5635.79,11.92,0.0,0.0,25.2,0.0,vehroute_60.5 tripinfo_60.5,DEFAULT_VEHTYPE,1.0,
634,128.6,542.0,,0.0,55.55,2.0,681.0,,489.65,55.55,139.0,2664.89,0.0,0.0,0.0,0.26,0.0,vehroute_128.6 tripinfo_128.6,DEFAULT_VEHTYPE,1.0,
635,11.3,540.0,,0.0,55.57,0.0,682.0,,490.96,55.57,142.0,2584.63,5.0,0.0,0.0,5.0,0.0,vehroute_11.3 tripinfo_11.3,DEFAULT_VEHTYPE,1.0,
636,71.4,328.0,,0.0,55.55,0.73,683.0,,489.02,55.57,355.0,5635.79,2.0,0.0,0.0,2.0,0.0,vehroute_71.4 tripinfo_71.4,DEFAULT_VEHTYPE,1.0,
637,52.7,371.0,,0.0,55.56,0.41,684.0,,481.41,55.56,313.0,4993.69,5.17,0.0,0.0,5.17,0.0,vehroute_52.7 tripinfo_52.7,DEFAULT_VEHTYPE,1.0,
638,98.5,375.0,,0.0,55.56,0.0,684.0,,494.71,55.55,309.0,5026.39,0.0,0.0,0.0,0.0,0.0,vehroute_98.5 tripinfo_98.5,DEFAULT_VEHTYPE,1.0,
639,56.4,400.0,,0.0,55.57,0.0,684.0,,429.88,55.57,284.0,3733.15,3.0,0.0,0.0,64.23,0.0,vehroute_56.4 tripinfo_56.4,DEFAULT_VEHTYPE,1.0,
640,66.9,477.0,,0.0,55.55,0.53,686.0,,490.96,55.57,209.0,3632.26,0.0,0.0,0.0,0.0,0.0,vehroute_66.9 tripinfo_66.9,DEFAULT_VEHTYPE,1.0,
641,65.4,454.0,,0.0,55.57,4.0,687.0,,494.71,55.55,233.0,3963.55,0.0,0.0,0.0,0.16,0.0,vehroute_65.4 tripinfo_65.4,DEFAULT_VEHTYPE,1.0,
642,97.2,456.0,,0.0,55.56,6.0,688.0,,487.52,55.56,232.0,3902.96,3.07,0.0,0.0,3.08,0.0,vehroute_97.2 tripinfo_97.2,DEFAULT_VEHTYPE,1.0,
643,34.10,500.0,,0.0,55.57,0.0,688.0,,429.88,55.57,188.0,2695.47,5.0,0.0,0.0,42.78,0.0,vehroute_34.10 tripinfo_34.10,DEFAULT_VEHTYPE,1.0,
644,36.4,360.0,,0.0,55.57,0.0,689.0,,486.13,55.56,329.0,4997.04,0.0,0.0,0.0,20.96,0.0,vehroute_36.4 tripinfo_36.4,DEFAULT_VEHTYPE,1.0,
645,105.8,480.0,,0.0,55.56,0.0,689.0,,491.1,55.55,209.0,3626.46,0.0,0.0,0.0,0.0,0.0,vehroute_105.8 tripinfo_105.8,DEFAULT_VEHTYPE,1.0,
646,103.8,379.0,,0.0,55.56,0.06,690.0,,486.13,55.56,311.0,4993.69,3.62,0.0,0.0,3.62,0.0,vehroute_103.8 tripinfo_103.8,DEFAULT_VEHTYPE,1.0,
647,46.5,454.0,,0.0,55.56,4.0,690.0,,475.38,55.57,236.0,3512.31,6.33,0.0,0.0,34.11,0.0,vehroute_46.5 tripinfo_46.5,DEFAULT_VEHTYPE,1.0,
648,74.9,481.0,,0.0,55.55,4.53,690.0,,481.41,55.56,209.0,3626.46,0.0,0.0,0.0,0.0,0.0,vehroute_74.9 tripinfo_74.9,DEFAULT_VEHTYPE,1.0,
649,76.4,279.0,,0.0,55.55,2.08,691.0,,494.71,55.55,412.0,6395.94,4.01,0.0,0.0,4.01,0.0,vehroute_76.4 tripinfo_76.4,DEFAULT_VEHTYPE,1.0,
650,2.9,406.0,,0.0,55.57,1.0,692.0,,476.21,55.57,286.0,4420.34,7.89,0.0,0.0,19.29,0.0,vehroute_2.9 tripinfo_2.9,DEFAULT_VEHTYPE,1.0,
651,86.6,491.0,,0.0,55.55,0.09,692.0,,487.52,55.56,201.0,3408.23,7.72,0.0,0.0,7.72,0.0,vehroute_86.6 tripinfo_86.6,DEFAULT_VEHTYPE,1.0,
652,32.6,285.0,,0.0,55.57,0.79,693.0,,494.71,55.55,408.0,6329.3,0.0,0.0,0.0,4.48,0.0,vehroute_32.6 tripinfo_32.6,DEFAULT_VEHTYPE,1.0,
653,0.11,550.0,,0.0,55.57,0.0,694.0,,429.88,55.57,144.0,2584.63,6.71,0.0,0.0,6.71,0.0,vehroute_0.11 tripinfo_0.11,DEFAULT_VEHTYPE,1.0,
654,38.5,282.0,,0.0,55.57,0.75,696.0,,491.1,55.55,414.0,6291.75,0.82,0.0,0.0,12.68,0.0,vehroute_38.5 tripinfo_38.5,DEFAULT_VEHTYPE,1.0,
655,6.5,252.0,,0.0,55.57,2.0,698.0,,489.65,55.55,446.0,6716.26,0.0,0.0,0.0,14.43,0.0,vehroute_6.5 tripinfo_6.5,DEFAULT_VEHTYPE,1.0,
656,84.4,277.0,,0.0,55.55,0.08,699.0,,492.01,55.56,422.0,6336.15,16.92,0.0,0.0,17.92,0.0,vehroute_84.4 tripinfo_84.4,DEFAULT_VEHTYPE,1.0,
657,115.5,410.0,,0.0,55.56,0.91,699.0,,489.02,55.57,289.0,4706.89,0.0,0.0,0.0,2.81,0.0,vehroute_115.5 tripinfo_115.5,DEFAULT_VEHTYPE,1.0,
658,63.4,306.0,,0.0,55.57,6.0,700.0,,481.41,55.56,394.0,6057.53,0.0,0.0,0.0,9.59,0.0,vehroute_63.4 tripinfo_63.4,DEFAULT_VEHTYPE,1.0,
659,5.6,491.0,,0.0,55.57,0.09,700.0,,491.1,55.55,209.0,3632.26,0.0,0.0,0.0,0.0,0.0,vehroute_5.6 tripinfo_5.6,DEFAULT_VEHTYPE,1.0,
660,40.3,193.0,,0.0,55.57,0.14,701.0,,492.01,55.56,508.0,7663.12,7.01,0.0,0.0,7.63,0.0,vehroute_40.3 tripinfo_40.3,DEFAULT_VEHTYPE,1.0,
661,4.5,304.0,,0.0,55.57,4.0,701.0,,489.02,55.57,397.0,5416.34,34.31,0.0,0.0,59.07,0.0,vehroute_4.5 tripinfo_4.5,DEFAULT_VEHTYPE,1.0,
662,130.5,454.0,,0.0,55.55,4.0,701.0,,481.41,55.56,247.0,3732.3,25.18,0.0,0.0,30.46,0.0,vehroute_130.5 tripinfo_130.5,DEFAULT_VEHTYPE,1.0,
663,80.8,515.0,,0.0,55.55,0.72,702.0,,476.21,55.57,187.0,3290.02,0.0,0.0,0.0,1.78,0.0,vehroute_80.8 tripinfo_80.8,DEFAULT_VEHTYPE,1.0,
664,127.6,287.0,,0.0,55.55,2.79,704.0,,491.1,55.55,417.0,6395.94,1.38,0.0,0.0,9.6,0.0,vehroute_127.6 tripinfo_127.6,DEFAULT_VEHTYPE,1.0,
665,120.4,606.0,,0.0,55.56,6.0,705.0,,494.71,55.55,99.0,2098.47,0.0,0.0,0.0,0.0,0.0,vehroute_120.4 tripinfo_120.4,DEFAULT_VEHTYPE,1.0,
666,131.8,606.0,,0.0,55.55,6.0,705.0,,487.52,55.56,99.0,2098.47,0.0,0.0,0.0,0.0,0.0,vehroute_131.8 tripinfo_131.8,DEFAULT_VEHTYPE,1.0,
667,70.9,540.0,,0.0,55.55,0.0,707.0,,486.13,55.56,167.0,3045.9,0.0,0.0,0.0,0.0,0.0,vehroute_70.9 tripinfo_70.9,DEFAULT_VEHTYPE,1.0,
668,81.5,282.0,,0.0,55.55,0.75,708.0,,486.13,55.56,426.0,6266.9,6.12,0.0,0.0,27.25,0.0,vehroute_81.5 tripinfo_81.5,DEFAULT_VEHTYPE,1.0,
669,124.8,400.0,,0.0,55.55,0.0,708.0,,476.21,55.57,308.0,4975.61,2.0,0.0,0.0,2.0,0.0,vehroute_124.8 tripinfo_124.8,DEFAULT_VEHTYPE,1.0,
670,27.8,400.0,,0.0,55.57,0.0,708.0,,491.1,55.55,308.0,4807.02,8.25,0.0,0.0,13.12,0.0,vehroute_27.8 tripinfo_27.8,DEFAULT_VEHTYPE,1.0,
671,53.4,277.0,,0.0,55.56,0.08,709.0,,487.52,55.56,432.0,6639.74,3.02,0.0,0.0,6.13,0.0,vehroute_53.4 tripinfo_53.4,DEFAULT_VEHTYPE,1.0,
672,99.7,334.0,,0.0,55.56,2.42,710.0,,490.96,55.57,376.0,5580.05,0.0,0.0,0.0,26.33,0.0,vehroute_99.7 tripinfo_99.7,DEFAULT_VEHTYPE,1.0,
673,121.1,70.0,,0.0,55.55,0.77,711.0,,490.96,55.57,641.0,8314.15,7.95,0.0,0.0,95.37,0.0,vehroute_121.1 tripinfo_121.1,DEFAULT_VEHTYPE,1.0,
674,106.8,400.0,,0.0,55.56,0.0,711.0,,489.65,55.55,311.0,5042.06,0.0,0.0,0.0,0.0,0.0,vehroute_106.8 tripinfo_106.8,DEFAULT_VEHTYPE,1.0,
675,7.8,404.0,,0.0,55.57,4.0,712.0,,492.01,55.56,308.0,5003.63,0.0,0.0,0.0,0.0,0.0,vehroute_7.8 tripinfo_7.8,DEFAULT_VEHTYPE,1.0,
676,23.12,636.0,,0.0,55.57,0.71,712.0,,429.88,55.57,76.0,1210.74,0.0,0.0,0.0,37.2,0.0,vehroute_23.12 tripinfo_23.12,DEFAULT_VEHTYPE,1.0,
677,77.4,212.0,,0.0,55.55,0.24,713.0,,490.96,55.57,501.0,6716.26,2.12,0.0,0.0,69.82,0.0,vehroute_77.4 tripinfo_77.4,DEFAULT_VEHTYPE,1.0,
678,72.3,386.0,,0.0,55.55,0.29,713.0,,489.65,55.55,327.0,5275.17,0.0,0.0,0.0,0.0,0.0,vehroute_72.3 tripinfo_72.3,DEFAULT_VEHTYPE,1.0,
679,118.9,477.0,,0.0,55.56,0.53,713.0,,492.01,55.56,236.0,3902.96,7.22,0.0,0.0,7.22,0.0,vehroute_118.9 tripinfo_118.9,DEFAULT_VEHTYPE,1.0,
680,12.6,675.0,,0.0,55.57,0.0,714.0,,475.38,55.57,39.0,1210.74,0.0,0.0,0.0,0.0,0.0,vehroute_12.6 tripinfo_12.6,DEFAULT_VEHTYPE,1.0,
681,102.2,262.0,,0.0,55.56,4.86,715.0,,476.21,55.57,453.0,6713.49,20.46,0.0,0.0,20.46,0.0,vehroute_102.2 tripinfo_102.2,DEFAULT_VEHTYPE,1.0,
682,39.10,530.0,,0.0,55.57,0.59,715.0,,489.65,55.55,185.0,3290.02,0.0,0.0,0.0,0.0,0.0,vehroute_39.10 tripinfo_39.10,DEFAULT_VEHTYPE,1.0,
683,20.4,366.0,,0.0,55.57,6.0,716.0,,487.52,55.56,350.0,5465.85,0.51,0.0,0.0,5.18,0.0,vehroute_20.4 tripinfo_20.4,DEFAULT_VEHTYPE,1.0,
684,107.2,606.0,,0.0,55.56,6.0,716.0,,492.01,55.56,110.0,2256.91,0.0,0.0,0.0,0.0,0.0,vehroute_107.2 tripinfo_107.2,DEFAULT_VEHTYPE,1.0,
685,57.10,474.0,,0.0,55.57,0.32,717.0,,475.38,55.57,243.0,3431.49,0.0,0.0,0.0,47.08,0.0,vehroute_57.10 tripinfo_57.10,DEFAULT_VEHTYPE,1.0,
686,126.8,480.0,,0.0,55.55,0.0,718.0,,489.02,55.57,238.0,3963.55,5.59,0.0,0.0,5.59,0.0,vehroute_126.8 tripinfo_126.8,DEFAULT_VEHTYPE,1.0,
687,121.2,139.0,,0.0,55.55,0.54,719.0,,490.96,55.57,580.0,8314.15,9.17,0.0,0.0,34.28,0.0,vehroute_121.2 tripinfo_121.2,DEFAULT_VEHTYPE,1.0,
688,60.6,364.0,,0.0,55.57,4.0,719.0,,491.1,55.55,355.0,5635.79,2.0,0.0,0.0,2.0,0.0,vehroute_60.6 tripinfo_60.6,DEFAULT_VEHTYPE,1.0,
689,92.3,452.0,,0.0,55.56,2.0,719.0,,486.13,55.56,267.0,4417.27,1.0,0.0,0.0,1.0,0.0,vehroute_92.3 tripinfo_92.3,DEFAULT_VEHTYPE,1.0,
690,61.2,604.0,,0.0,55.57,4.0,719.0,,489.65,55.55,115.0,2277.96,0.0,0.0,0.0,2.97,0.0,vehroute_61.2 tripinfo_61.2,DEFAULT_VEHTYPE,1.0,
691,69.6,320.0,,0.0,55.55,2.35,721.0,,476.21,55.57,401.0,6291.75,0.0,0.0,0.0,0.0,0.0,vehroute_69.6 tripinfo_69.6,DEFAULT_VEHTYPE,1.0,
692,9.3,248.0,,0.0,55.57,2.55,724.0,,487.52,55.56,476.0,7190.72,10.64,0.0,0.0,10.65,0.0,vehroute_9.3 tripinfo_9.3,DEFAULT_VEHTYPE,1.0,
693,37.13,616.0,,0.0,55.57,0.22,724.0,,489.02,55.57,108.0,1990.1,16.0,0.0,0.0,16.0,0.0,vehroute_37.13 tripinfo_37.13,DEFAULT_VEHTYPE,1.0,
694,14.9,542.0,,0.0,55.57,2.0,725.0,,486.13,55.56,183.0,3161.33,0.0,0.0,0.0,4.76,0.0,vehroute_14.9 tripinfo_14.9,DEFAULT_VEHTYPE,1.0,
695,94.6,606.0,,0.0,55.56,6.0,725.0,,491.1,55.55,119.0,2353.57,0.0,0.0,0.0,2.01,0.0,vehroute_94.6 tripinfo_94.6,DEFAULT_VEHTYPE,1.0,
696,96.13,616.0,,0.0,55.56,0.22,726.0,,481.41,55.56,110.0,2256.91,0.0,0.0,0.0,0.0,0.0,vehroute_96.13 tripinfo_96.13,DEFAULT_VEHTYPE,1.0,
697,91.4,225.0,,0.0,55.56,0.0,727.0,,476.21,55.57,502.0,7663.12,2.0,0.0,0.0,2.0,0.0,vehroute_91.4 tripinfo_91.4,DEFAULT_VEHTYPE,1.0,
698,59.5,410.0,,0.0,55.57,0.91,727.0,,486.13,55.56,317.0,4966.98,11.1,0.0,0.0,11.1,0.0,vehroute_59.5 tripinfo_59.5,DEFAULT_VEHTYPE,1.0,
699,123.6,285.0,,0.0,55.55,0.79,728.0,,475.38,55.57,443.0,6329.3,4.13,0.0,0.0,38.99,0.0,vehroute_123.6 tripinfo_123.6,DEFAULT_VEHTYPE,1.0,
700,19.5,410.0,,0.0,55.57,0.91,728.0,,481.41,55.56,318.0,4877.78,15.11,0.0,0.0,15.11,0.0,vehroute_19.5 tripinfo_19.5,DEFAULT_VEHTYPE,1.0,
701,51.1,462.0,,0.0,55.56,12.0,728.0,,492.01,55.56,266.0,4417.27,0.0,0.0,0.0,0.0,0.0,vehroute_51.1 tripinfo_51.1,DEFAULT_VEHTYPE,1.0,
702,18.6,340.0,,0.0,55.57,2.5,729.0,,492.01,55.56,389.0,5827.41,19.11,0.0,0.0,19.12,0.0,vehroute_18.6 tripinfo_18.6,DEFAULT_VEHTYPE,1.0,
703,30.3,388.0,,0.0,55.57,2.29,729.0,,481.41,55.56,341.0,5228.76,11.86,0.0,0.0,15.97,0.0,vehroute_30.3 tripinfo_30.3,DEFAULT_VEHTYPE,1.0,
704,79.7,420.0,,0.0,55.55,0.0,729.0,,475.38,55.57,309.0,4731.41,0.0,0.0,0.0,20.44,0.0,vehroute_79.7 tripinfo_79.7,DEFAULT_VEHTYPE,1.0,
705,88.7,420.0,,0.0,55.56,0.0,729.0,,490.96,55.57,309.0,5003.63,1.0,0.0,0.0,1.0,0.0,vehroute_88.7 tripinfo_88.7,DEFAULT_VEHTYPE,1.0,
706,34.11,550.0,,0.0,55.57,0.0,729.0,,429.88,55.57,179.0,2695.47,0.0,0.0,0.0,33.7,0.0,vehroute_34.11 tripinfo_34.11,DEFAULT_VEHTYPE,1.0,
707,78.4,360.0,,0.0,55.55,0.0,732.0,,429.88,55.57,372.0,4991.39,14.09,0.0,0.0,61.4,0.0,vehroute_78.4 tripinfo_78.4,DEFAULT_VEHTYPE,1.0,
708,21.2,308.0,,0.0,55.57,8.0,733.0,,494.71,55.55,425.0,6589.28,0.0,0.0,0.0,0.0,0.0,vehroute_21.2 tripinfo_21.2,DEFAULT_VEHTYPE,1.0,
709,111.6,338.0,,0.0,55.56,0.5,734.0,,429.88,55.57,396.0,5465.85,0.0,0.0,0.0,51.39,0.0,vehroute_111.6 tripinfo_111.6,DEFAULT_VEHTYPE,1.0,
710,57.11,522.0,,0.0,55.57,0.95,734.0,,475.38,55.57,212.0,3431.49,1.5,0.0,0.0,17.0,0.0,vehroute_57.11 tripinfo_57.11,DEFAULT_VEHTYPE,1.0,
711,49.10,567.0,,0.0,55.56,4.5,734.0,,491.1,55.55,167.0,3045.9,0.0,0.0,0.0,0.0,0.0,vehroute_49.10 tripinfo_49.10,DEFAULT_VEHTYPE,1.0,
712,103.9,427.0,,0.0,55.56,0.69,735.0,,486.13,55.56,308.0,4993.69,0.0,0.0,0.0,0.0,0.0,vehroute_103.9 tripinfo_103.9,DEFAULT_VEHTYPE,1.0,
713,44.6,675.0,,0.0,55.56,0.0,735.0,,490.96,55.57,60.0,1558.62,0.0,0.0,0.0,0.0,0.0,vehroute_44.6 tripinfo_44.6,DEFAULT_VEHTYPE,1.0,
714,123.7,332.0,,0.0,55.55,0.42,736.0,,475.38,55.57,404.0,6329.3,0.0,0.0,0.0,0.34,0.0,vehroute_123.7 tripinfo_123.7,DEFAULT_VEHTYPE,1.0,
715,32.7,332.0,,0.0,55.57,0.42,736.0,,494.71,55.55,404.0,6329.3,0.0,0.0,0.0,0.0,0.0,vehroute_32.7 tripinfo_32.7,DEFAULT_VEHTYPE,1.0,
716,26.3,540.0,,0.0,55.57,0.0,738.0,,489.02,55.57,198.0,3473.17,0.0,0.0,0.0,0.0,0.0,vehroute_26.3 tripinfo_26.3,DEFAULT_VEHTYPE,1.0,
717,77.5,265.0,,0.0,55.55,0.29,739.0,,490.96,55.57,474.0,6716.26,20.66,0.0,0.0,43.03,0.0,vehroute_77.5 tripinfo_77.5,DEFAULT_VEHTYPE,1.0,
718,46.6,540.0,,0.0,55.56,0.0,741.0,,475.38,55.57,201.0,3512.31,0.0,0.0,0.0,0.0,0.0,vehroute_46.6 tripinfo_46.6,DEFAULT_VEHTYPE,1.0,
719,73.9,624.0,,0.0,55.55,0.93,741.0,,492.01,55.56,117.0,2353.57,0.0,0.0,0.0,0.0,0.0,vehroute_73.9 tripinfo_73.9,DEFAULT_VEHTYPE,1.0,
720,75.5,412.0,,0.0,55.55,2.91,743.0,,487.52,55.56,331.0,5272.51,3.42,0.0,0.0,3.42,0.0,vehroute_75.5 tripinfo_75.5,DEFAULT_VEHTYPE,1.0,
721,74.10,534.0,,0.0,55.55,4.59,743.0,,481.41,55.56,209.0,3626.46,0.0,0.0,0.0,0.0,0.0,vehroute_74.10 tripinfo_74.10,DEFAULT_VEHTYPE,1.0,
722,0.12,600.0,,0.0,55.57,0.0,743.0,,429.88,55.57,143.0,2584.63,6.0,0.0,0.0,6.0,0.0,vehroute_0.12 tripinfo_0.12,DEFAULT_VEHTYPE,1.0,
723,4.6,362.0,,0.0,55.57,2.0,744.0,,489.02,55.57,382.0,5416.34,25.48,0.0,0.0,44.09,0.0,vehroute_4.6 tripinfo_4.6,DEFAULT_VEHTYPE,1.0,
724,52.8,424.0,,0.0,55.56,0.47,744.0,,481.41,55.56,320.0,4993.69,7.75,0.0,0.0,12.45,0.0,vehroute_52.8 tripinfo_52.8,DEFAULT_VEHTYPE,1.0,
725,93.5,250.0,,0.0,55.56,0.0,745.0,,489.02,55.57,495.0,7007.16,21.81,0.0,0.0,43.28,0.0,vehroute_93.5 tripinfo_93.5,DEFAULT_VEHTYPE,1.0,
726,127.7,334.0,,0.0,55.55,2.42,745.0,,491.1,55.55,411.0,6395.94,3.0,0.0,0.0,3.0,0.0,vehroute_127.7 tripinfo_127.7,DEFAULT_VEHTYPE,1.0,
727,29.3,338.0,,0.0,55.57,0.5,745.0,,492.01,55.56,407.0,6178.39,14.0,0.0,0.0,14.0,0.0,vehroute_29.3 tripinfo_29.3,DEFAULT_VEHTYPE,1.0,
728,99.8,381.0,,0.0,55.56,2.06,745.0,,490.96,55.57,364.0,5580.05,6.6,0.0,0.0,14.44,0.0,vehroute_99.8 tripinfo_99.8,DEFAULT_VEHTYPE,1.0,
729,87.6,606.0,,0.0,55.55,6.0,745.0,,494.71,55.55,139.0,2664.89,0.0,0.0,0.0,0.0,0.0,vehroute_87.6 tripinfo_87.6,DEFAULT_VEHTYPE,1.0,
730,28.1,454.0,,0.0,55.57,4.0,746.0,,489.65,55.55,292.0,4773.09,0.0,0.0,0.0,0.0,0.0,vehroute_28.1 tripinfo_28.1,DEFAULT_VEHTYPE,1.0,
731,13.4,600.0,,0.0,55.57,0.0,746.0,,476.21,55.57,146.0,2695.47,0.0,0.0,0.0,0.0,0.0,vehroute_13.4 tripinfo_13.4,DEFAULT_VEHTYPE,1.0,
732,113.3,386.0,,0.0,55.56,0.29,747.0,,476.21,55.57,361.0,5718.95,1.0,0.0,0.0,1.0,0.0,vehroute_113.3 tripinfo_113.3,DEFAULT_VEHTYPE,1.0,
733,66.10,530.0,,0.0,55.55,0.59,747.0,,490.96,55.57,217.0,3632.26,3.31,0.0,0.0,7.87,0.0,vehroute_66.10 tripinfo_66.10,DEFAULT_VEHTYPE,1.0,
734,50.3,344.0,,0.0,55.56,6.5,748.0,,489.65,55.55,404.0,6266.9,4.69,0.0,0.0,4.69,0.0,vehroute_50.3 tripinfo_50.3,DEFAULT_VEHTYPE,1.0,
735,55.8,360.0,,0.0,55.57,0.0,748.0,,490.96,55.57,388.0,5458.02,13.06,0.0,0.0,47.48,0.0,vehroute_55.8 tripinfo_55.8,DEFAULT_VEHTYPE,1.0,
736,48.4,400.0,,0.0,55.56,0.0,748.0,,489.02,55.57,348.0,4966.98,6.23,0.0,0.0,42.51,0.0,vehroute_48.4 tripinfo_48.4,DEFAULT_VEHTYPE,1.0,
737,105.9,540.0,,0.0,55.56,0.0,749.0,,491.1,55.55,209.0,3626.46,0.0,0.0,0.0,0.0,0.0,vehroute_105.9 tripinfo_105.9,DEFAULT_VEHTYPE,1.0,
738,54.1,235.0,,0.0,55.56,10.0,750.0,,494.71,55.55,515.0,7763.17,9.02,0.0,0.0,9.02,0.0,vehroute_54.1 tripinfo_54.1,DEFAULT_VEHTYPE,1.0,
739,38.6,340.0,,0.0,55.57,2.5,754.0,,491.1,55.55,414.0,6291.75,2.0,0.0,0.0,12.55,0.0,vehroute_38.6 tripinfo_38.6,DEFAULT_VEHTYPE,1.0,
