,begin,end,link,counts
67,0.0,900.0,8_9,169.0
68,0.0,900.0,9_10,88.0
69,0.0,900.0,9_15,124.0
70,0.0,900.0,9_3,78.0
71,0.0,900.0,9_8,166.0
72,900.0,1800.0,10_16,97.0
73,900.0,1800.0,10_4,144.0
74,900.0,1800.0,10_9,119.0
75,900.0,1800.0,12_13,185.0
76,900.0,1800.0,13_12,148.0
77,900.0,1800.0,13_14,114.0
78,900.0,1800.0,13_19,56.0
79,900.0,1800.0,13_7,91.0
80,900.0,1800.0,14_13,74.0
81,900.0,1800.0,14_15,57.0
82,900.0,1800.0,14_20,180.0
83,900.0,1800.0,14_8,47.0
84,900.0,1800.0,15_14,16.0
85,900.0,1800.0,15_16,76.0
86,900.0,1800.0,15_21,80.0
87,900.0,1800.0,15_9,33.0
88,900.0,1800.0,16_10,114.0
89,900.0,1800.0,16_15,145.0
90,900.0,1800.0,16_17,116.0
91,900.0,1800.0,16_22,163.0
92,900.0,1800.0,17_16,209.0
93,900.0,1800.0,18_19,184.0
94,900.0,1800.0,19_13,64.0
95,900.0,1800.0,19_18,137.0
96,900.0,1800.0,19_20,139.0
97,900.0,1800.0,19_25,113.0
98,900.0,1800.0,1_7,164.0
99,900.0,1800.0,20_14,236.0
100,900.0,1800.0,20_19,68.0
101,900.0,1800.0,20_21,11.0
102,900.0,1800.0,20_26,114.0
103,900.0,1800.0,21_15,58.0
104,900.0,1800.0,21_20,12.0
105,900.0,1800.0,21_22,100.0
106,900.0,1800.0,21_27,138.0
107,900.0,1800.0,22_16,148.0
108,900.0,1800.0,22_21,111.0
109,900.0,1800.0,22_23,147.0
110,900.0,1800.0,22_28,47.0
111,900.0,1800.0,23_22,177.0
112,900.0,1800.0,25_19,140.0
113,900.0,1800.0,25_26,115.0
114,900.0,1800.0,25_31,87.0
115,900.0,1800.0,26_20,102.0
116,900.0,1800.0,26_25,71.0
117,900.0,1800.0,26_27,147.0
118,900.0,1800.0,26_32,129.0
119,900.0,1800.0,27_21,139.0
120,900.0,1800.0,27_26,89.0
121,900.0,1800.0,27_28,106.0
122,900.0,1800.0,27_33,169.0
123,900.0,1800.0,28_22,16.0
124,900.0,1800.0,28_27,63.0
125,900.0,1800.0,28_34,155.0
126,900.0,1800.0,2_8,105.0
127,900.0,1800.0,31_25,154.0
128,900.0,1800.0,32_26,120.0
129,900.0,1800.0,33_27,199.0
130,900.0,1800.0,34_28,96.0
131,900.0,1800.0,3_9,176.0
132,900.0,1800.0,4_10,162.0
133,900.0,1800.0,7_1,134.0
134,900.0,1800.0,7_13,74.0
135,900.0,1800.0,7_8,164.0
136,900.0,1800.0,8_14,87.0
137,900.0,1800.0,8_2,95.0
138,900.0,1800.0,8_7,107.0
139,900.0,1800.0,8_9,218.0
140,900.0,1800.0,9_10,106.0
141,900.0,1800.0,9_15,140.0
142,900.0,1800.0,9_3,71.0
143,900.0,1800.0,9_8,208.0
144,1800.0,2700.0,10_16,97.0
145,1800.0,2700.0,10_4,149.0
146,1800.0,2700.0,10_9,79.0
147,1800.0,2700.0,12_13,190.0
148,1800.0,2700.0,13_12,106.0
149,1800.0,2700.0,13_14,99.0
150,1800.0,2700.0,13_19,52.0
151,1800.0,2700.0,13_7,131.0
152,1800.0,2700.0,14_13,43.0
153,1800.0,2700.0,14_15,55.0
154,1800.0,2700.0,14_20,191.0
155,1800.0,2700.0,14_8,222.0
156,1800.0,2700.0,15_14,16.0
157,1800.0,2700.0,15_16,63.0
158,1800.0,2700.0,15_21,35.0
159,1800.0,2700.0,15_9,12.0
160,1800.0,2700.0,16_10,111.0
161,1800.0,2700.0,16_15,133.0
162,1800.0,2700.0,16_17,111.0
163,1800.0,2700.0,16_22,131.0
164,1800.0,2700.0,17_16,166.0
165,1800.0,2700.0,18_19,170.0
166,1800.0,2700.0,19_13,65.0
167,1800.0,2700.0,19_18,133.0
168,1800.0,2700.0,19_20,115.0
169,1800.0,2700.0,19_25,142.0
170,1800.0,2700.0,1_7,121.0
171,1800.0,2700.0,20_14,184.0
172,1800.0,2700.0,20_19,106.0
173,1800.0,2700.0,20_21,22.0
174,1800.0,2700.0,20_26,113.0
175,1800.0,2700.0,21_15,12.0
176,1800.0,2700.0,21_20,17.0
177,1800.0,2700.0,21_22,82.0
178,1800.0,2700.0,21_27,131.0
179,1800.0,2700.0,22_16,136.0
180,1800.0,2700.0,22_21,97.0
181,1800.0,2700.0,22_23,132.0
182,1800.0,2700.0,22_28,43.0
183,1800.0,2700.0,23_22,162.0
184,1800.0,2700.0,25_19,132.0
185,1800.0,2700.0,25_26,126.0
186,1800.0,2700.0,25_31,112.0
187,1800.0,2700.0,26_20,92.0
188,1800.0,2700.0,26_25,70.0
189,1800.0,2700.0,26_27,182.0
190,1800.0,2700.0,26_32,127.0
191,1800.0,2700.0,27_21,145.0
192,1800.0,2700.0,27_26,88.0
193,1800.0,2700.0,27_28,117.0
194,1800.0,2700.0,27_33,159.0
195,1800.0,2700.0,28_22,36.0
196,1800.0,2700.0,28_27,88.0
197,1800.0,2700.0,28_34,158.0
198,1800.0,2700.0,2_8,120.0
199,1800.0,2700.0,31_25,161.0
200,1800.0,2700.0,32_26,156.0
201,1800.0,2700.0,33_27,143.0
202,1800.0,2700.0,34_28,178.0
203,1800.0,2700.0,3_9,101.0
204,1800.0,2700.0,4_10,209.0
205,1800.0,2700.0,7_1,119.0
206,1800.0,2700.0,7_13,85.0
207,1800.0,2700.0,7_8,17.0
208,1800.0,2700.0,8_14,107.0
209,1800.0,2700.0,8_2,95.0
210,1800.0,2700.0,8_7,71.0
211,1800.0,2700.0,8_9,250.0
212,1800.0,2700.0,9_10,105.0
213,1800.0,2700.0,9_15,61.0
214,1800.0,2700.0,9_3,115.0
215,1800.0,2700.0,9_8,134.0
216,2700.0,3600.0,10_16,76.0
217,2700.0,3600.0,10_4,108.0
218,2700.0,3600.0,10_9,70.0
219,2700.0,3600.0,12_13,165.0
220,2700.0,3600.0,13_12,135.0
221,2700.0,3600.0,13_14,79.0
222,2700.0,3600.0,13_19,57.0
223,2700.0,3600.0,13_7,80.0
224,2700.0,3600.0,14_13,44.0
225,2700.0,3600.0,14_15,16.0
226,2700.0,3600.0,14_20,177.0
227,2700.0,3600.0,14_8,47.0
228,2700.0,3600.0,15_14,24.0
229,2700.0,3600.0,15_16,176.0
230,2700.0,3600.0,15_21,48.0
231,2700.0,3600.0,15_9,19.0
232,2700.0,3600.0,16_10,33.0
233,2700.0,3600.0,16_15,35.0
234,2700.0,3600.0,16_17,142.0
235,2700.0,3600.0,16_22,108.0
236,2700.0,3600.0,17_16,101.0
237,2700.0,3600.0,18_19,215.0
238,2700.0,3600.0,19_13,76.0
239,2700.0,3600.0,19_18,134.0
240,2700.0,3600.0,19_20,155.0
241,2700.0,3600.0,19_25,154.0
242,2700.0,3600.0,1_7,190.0
243,2700.0,3600.0,20_14,207.0
244,2700.0,3600.0,20_19,94.0
245,2700.0,3600.0,20_21,24.0
246,2700.0,3600.0,20_26,92.0
247,2700.0,3600.0,21_15,19.0
248,2700.0,3600.0,21_20,15.0
249,2700.0,3600.0,21_22,97.0
250,2700.0,3600.0,21_27,123.0
251,2700.0,3600.0,22_16,148.0
252,2700.0,3600.0,22_21,75.0
253,2700.0,3600.0,22_23,158.0
254,2700.0,3600.0,22_28,37.0
255,2700.0,3600.0,23_22,178.0
256,2700.0,3600.0,25_19,170.0
257,2700.0,3600.0,25_26,114.0
258,2700.0,3600.0,25_31,135.0
259,2700.0,3600.0,26_20,78.0
260,2700.0,3600.0,26_25,80.0
261,2700.0,3600.0,26_27,184.0
262,2700.0,3600.0,26_32,130.0
263,2700.0,3600.0,27_21,136.0
264,2700.0,3600.0,27_26,123.0
265,2700.0,3600.0,27_28,137.0
266,2700.0,3600.0,27_33,132.0
267,2700.0,3600.0,28_22,28.0
268,2700.0,3600.0,28_27,56.0
269,2700.0,3600.0,28_34,176.0
270,2700.0,3600.0,2_8,164.0
271,2700.0,3600.0,31_25,188.0
272,2700.0,3600.0,32_26,133.0
273,2700.0,3600.0,33_27,199.0
274,2700.0,3600.0,34_28,84.0
275,2700.0,3600.0,3_9,168.0
276,2700.0,3600.0,4_10,145.0
277,2700.0,3600.0,7_1,104.0
278,2700.0,3600.0,7_13,112.0
279,2700.0,3600.0,7_8,158.0
280,2700.0,3600.0,8_14,108.0
281,2700.0,3600.0,8_2,81.0
282,2700.0,3600.0,8_7,90.0
283,2700.0,3600.0,8_9,249.0
284,2700.0,3600.0,9_10,115.0
285,2700.0,3600.0,9_15,110.0
286,2700.0,3600.0,9_3,94.0
287,2700.0,3600.0,9_8,176.0
